,Brand,ItemDescr,Content,UOM,Weight,PackagingType,Category,Biological,PrivateLabel,LowFat,LowSalt,LowSugar,PlantBased,Vegan,Vegetarian,LocalProduct,HighFiber,WholeGrain,Glutenfree,Sustainable,Halal,PeriodKey,QuantityCE,SalesGoodsEUR,RetailItemPrice,PriceAdjusted
1451,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201809.0,0.0321763702917645,0.0409092148906433,1.93,1.93
1452,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201810.0,0.0178771128820686,0.0278353660739089,1.84,1.84
1453,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201811.0,0.0196624459115539,0.0321177178340618,1.89,1.89
1454,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201812.0,0.0216876616530833,0.0338832074694671,1.89,1.89
1455,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201901.0,0.0185451270930875,0.0295389299344906,1.94,1.94
1456,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201902.0,0.0371153617536558,0.0458781790591889,1.94,1.94
1457,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201903.0,0.019588370539676,0.031852709380998,1.89,1.89
1458,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201904.0,0.0251120265166149,0.0349011135085521,1.89,1.89
1459,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201905.0,0.019497922587634,0.0294685387121857,1.89,1.89
1460,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201906.0,0.0212680268661697,0.0300713467420781,1.89,1.89
1461,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201907.0,0.0193514020965401,0.0290882838995956,1.89,1.89
1462,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201908.0,0.0303757601782323,0.0403860061755653,1.89,1.89
1463,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201909.0,0.019640652446675,0.0303082086277872,1.89,1.89
1464,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201910.0,0.0304573002473274,0.0406233105351688,1.89,1.89
1465,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201911.0,0.0293554612863289,0.0408077474610269,1.89,1.89
1466,MelkUnie,Melkunie fruitvla rum/rozijnen 1Lpak 1 liter,1.0,LT,,packet,Dairy,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201912.0,0.021686515643652,0.0320366061176521,1.89,1.89
1467,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201801.0,0.0179547702479145,0.0241474423133496,1.75,8.75
1468,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201802.0,0.0159678108843364,0.0228919119360777,1.75,8.75
1469,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201803.0,0.0179079676529018,0.0258776466916236,1.75,8.75
1470,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201804.0,0.0136453128670037,0.0166540689081162,1.49,7.45
1471,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201805.0,0.0222937031608838,0.0236144090998765,1.52,7.6
1472,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201806.0,0.012915020569491,0.0168538666043807,1.52,7.6
1473,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201807.0,0.012406838383351,0.0155556613393046,1.52,7.6
1474,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201808.0,0.0133608382554788,0.0180771187527495,1.52,7.6
1475,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201809.0,0.0176403677163194,0.0232144076639065,1.52,7.6
1476,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201810.0,0.0169340468220276,0.0232005189600481,1.65,8.25
1477,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201811.0,0.0179508562321259,0.0255075293104456,1.65,8.25
1478,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201812.0,0.0306056244305632,0.0371314725878696,1.39,6.949999999999999
1479,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201901.0,0.0214777639695795,0.0250609321039739,1.43,7.15
1480,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201902.0,0.0301539538682022,0.0293778178769292,1.39,6.949999999999999
1481,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201903.0,0.0233841987866898,0.0263983451830363,1.39,6.949999999999999
1482,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201904.0,0.0210528002765677,0.0236940556137938,1.45,7.249999999999999
1483,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201905.0,0.020775811012001,0.022220681812376,1.45,7.249999999999999
1484,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201906.0,0.0176698622515567,0.0212148001899032,1.55,7.75
1485,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201907.0,0.0178228029151516,0.0215694445274238,1.55,7.75
1486,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201908.0,0.0220078743450825,0.0258399972302547,1.49,7.45
1487,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201909.0,0.0214790464240903,0.0273989596222417,1.55,7.75
1488,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201910.0,0.0256876877951065,0.0327739935278357,1.59,7.95
1489,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201911.0,0.0260259011330389,0.0340294622183648,1.59,7.95
1490,AH Excellent,AH Excellent Creme brulee 200 gram,200.0,GR,,cup,Dairy,False,True,False,True,False,False,False,True,False,False,False,True,False,False,201912.0,0.0369507895913737,0.0410388082829,1.39,6.949999999999999
1491,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201801.0,0.0118448642804599,0.0339683737177898,3.49,1.745
1492,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201802.0,0.0212025820606877,0.0503879088745872,3.49,1.745
1493,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201803.0,0.0293502662732924,0.0612240365296735,3.49,1.745
1494,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201804.0,0.012607619327696,0.0358174697173292,3.49,1.745
1495,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201805.0,0.0194730909805055,0.0494758228160096,3.49,1.745
1496,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201806.0,0.0168856227195619,0.0421514162819261,3.49,1.745
1497,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201807.0,0.0117999237526213,0.0267377460811831,2.99,1.495
1498,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201808.0,0.0109201339846226,0.0265552489681906,2.99,1.495
1499,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201809.0,0.0461416239335795,0.0652828906024686,2.99,1.495
1500,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201810.0,0.0277700527710095,0.0562677094116269,3.49,1.745
1501,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201811.0,0.012229676881453,0.0276226381907311,2.99,1.495
1502,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201812.0,0.0139387971259944,0.0299942900380978,2.99,1.495
1503,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201901.0,0.0134993406170065,0.0306265924395515,3.07,1.535
1504,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201902.0,0.015067411372148,0.0353063410683633,3.39,1.695
1505,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201903.0,0.0131404339399115,0.030594869796835,3.39,1.695
1506,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201904.0,0.0251298608381702,0.0467029498231017,3.17,1.585
1507,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201905.0,0.0132288841903895,0.0286072722592444,3.29,1.645
1508,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201906.0,0.00916751895843309,0.0236636845534861,3.29,1.645
1509,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201907.0,0.0269302531857426,0.0484161055235415,3.29,1.645
1510,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201908.0,0.0126040679615094,0.0266176110475556,3.05,1.525
1511,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201909.0,0.0396765717983157,0.0617176648628439,3.59,1.795
1512,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201910.0,0.0481188529487304,0.0683111777672515,3.59,1.795
1513,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201911.0,0.010915916612328,0.0243618540565332,3.29,1.645
1514,Capri-Sun,Capri-Sun Orange drink pouch 10x0.2 liter,2.0,LT,,pak,Soda,False,False,True,True,False,True,True,True,False,False,False,True,False,False,201912.0,0.0109542488666635,0.0243084768894406,3.29,1.645
1515,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201801.0,0.0037237713192819,0.00240307826470721,1.49,11.037037037037036
1516,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201802.0,0.00275371079320303,0.00177659970857534,1.49,11.037037037037036
1517,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201803.0,0.0136121723263678,0.0080698272094547,1.49,11.037037037037036
1518,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201804.0,0.00372032753551731,0.00217925553735187,1.49,11.037037037037036
1519,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201805.0,0.00252316780707891,0.00152655493187236,1.49,11.037037037037036
1520,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201806.0,0.00233371282878859,0.00153409797020528,1.49,11.037037037037036
1521,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201807.0,0.0025870810208072,0.00161266117881118,1.49,11.037037037037036
1522,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201808.0,0.00252650110084054,0.00148949141722711,1.49,11.037037037037036
1523,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201809.0,0.0023092847509601,0.00155644393091997,1.49,11.037037037037036
1524,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201810.0,0.00337823420655324,0.00210506398696116,1.49,11.037037037037036
1525,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201811.0,0.0050899175870959,0.00324564399272187,1.49,11.037037037037036
1526,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201812.0,0.0332823769536788,0.0149155732070477,1.49,11.037037037037036
1527,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201901.0,0.0056166646359854,0.00301067546255579,1.53,11.333333333333334
1528,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201902.0,0.00542189851639544,0.00257467623335141,1.53,11.333333333333334
1529,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201903.0,0.00509804835403397,0.00267830050198581,1.53,11.333333333333334
1530,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201904.0,0.0230054946119683,0.0091239559260944,1.53,11.333333333333334
1531,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201905.0,0.00544703230653643,0.00249664415245029,1.53,11.333333333333334
1532,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201906.0,0.00456428671156437,0.00237428657035866,1.69,12.518518518518517
1533,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201907.0,0.00448296473401075,0.00259720798682833,1.85,13.703703703703704
1534,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201908.0,0.00433584137176012,0.00268851910338738,1.99,14.74074074074074
1535,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201909.0,0.00399384918873306,0.00257925093097112,1.99,14.74074074074074
1536,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201910.0,0.00559810258360038,0.00335503728319408,1.99,14.74074074074074
1537,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201911.0,0.00651316392991468,0.0043910194300386,1.99,14.74074074074074
1538,AH,Ah blini's 135 gram,135.0,GR,,packed not ot. speci,Meat,False,True,False,False,False,False,False,True,False,False,False,False,False,False,201912.0,0.0504159724952819,0.0172560330985852,0.99,7.333333333333333
1539,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201801.0,0.338402453982704,0.21057039502023,2.89,11.56
1540,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201802.0,0.223533426636388,0.175224372322957,2.89,11.56
1541,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201803.0,0.273718586836025,0.176822093039849,2.89,11.56
1542,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201804.0,0.24131600983666,0.203341286083767,3.0,12.0
1543,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201805.0,0.125840029701498,0.115323461108983,3.0,12.0
1544,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201806.0,0.304544734408447,0.237917578491586,3.0,12.0
1545,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201807.0,0.238824325932196,0.185077529871821,3.0,12.0
1546,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201808.0,0.138045182132016,0.121577566769279,3.0,12.0
1547,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201809.0,0.345421596531668,0.2427441932284,3.0,12.0
1548,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201810.0,0.274749977220851,0.20609287525423,3.0,12.0
1549,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201811.0,0.261096634179375,0.19874262839805,3.0,12.0
1550,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201812.0,0.243014905091988,0.166189891749065,3.0,12.0
1551,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201901.0,0.344221446790491,0.231297751833629,3.0,12.0
1552,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201902.0,0.223472893934661,0.190231704563432,3.09,12.36
1553,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201903.0,0.324276316926918,0.220038662866641,3.09,12.36
1554,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201904.0,0.208503700363077,0.17924178370904,3.09,12.36
1555,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201905.0,0.305613586531532,0.238494883644091,3.09,12.36
1556,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201906.0,0.17865193921396,0.15653866148731,3.29,13.16
1557,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201907.0,0.202701608886232,0.16922100504716,3.29,13.16
1558,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201908.0,0.202973751637685,0.165918988447857,3.29,13.16
1559,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201909.0,0.319400497347257,0.234798299688718,3.49,13.96
1560,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201910.0,0.25494782708405,0.221397752465689,3.49,13.96
1561,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201911.0,0.40595958027845,0.286281941329031,3.49,13.96
1562,AH,AH Krokante kipfilet schnitzel 2st 250 gram,250.0,GR,,tray,Meat,False,True,False,False,True,False,False,False,True,False,False,False,False,False,201912.0,0.217095139929041,0.16010604539856,3.49,13.96
1563,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201801.0,0.00247768710301424,0.00287899749078127,1.46,7.3
1564,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201802.0,0.0031133659265029,0.00356781964666084,1.46,7.3
1565,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201803.0,0.00356503423610203,0.00426780640435522,1.46,7.3
1566,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201804.0,0.00443325098103355,0.00548348538903896,1.59,7.95
1567,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201805.0,0.0051501200068885,0.00684860102179419,1.59,7.95
1568,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201806.0,0.00911341411786593,0.00977788487642968,1.59,7.95
1569,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201807.0,0.0105374276390348,0.0139477013015176,1.59,7.95
1570,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201808.0,0.0119619551057354,0.0147259116901521,1.59,7.95
1571,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201809.0,0.0102235629374381,0.0131676377293786,1.59,7.95
1572,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201810.0,0.00681999727499325,0.00909211739603523,1.59,7.95
1573,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201811.0,0.00553141335533826,0.00759218543977778,1.59,7.95
1574,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201812.0,0.00614264399679152,0.00756204406214332,1.59,7.95
1575,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201901.0,0.00537715550493588,0.00731261289792174,1.64,8.2
1576,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201902.0,0.00699964096746424,0.00907554852940235,1.64,8.2
1577,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201903.0,0.0077515283797436,0.010756000681423,1.69,8.45
1578,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201904.0,0.00893178588211187,0.0114690784325525,1.69,8.45
1579,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201905.0,0.010860364254446,0.0123438669705683,1.69,8.45
1580,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201906.0,0.013503989320844,0.0170871957128338,1.75,8.75
1581,Starbucks,Starbucks double sh 200 milliliter,200.0,ML,,blik,Dairy,False,False,False,True,False,False,False,True,False,False,False,True,False,False,201907.0,0.0118239112724359,0.0163799598045523,1.75,8.75
